cty,01029,AL: Cleburne County,2020,07,PRCP,     7.74,     6.06,     0.00,     0.00,     0.55,     0.00,     5.84,     6.04,     9.47,     0.00,     0.00,     0.00,    13.61,     0.00,     0.08,     0.00,     0.00,     1.03,     0.81,     0.00,     0.00,    16.35,     5.97,     0.62,     0.00,     8.54,     0.03,     0.00,     5.29,     8.87,     5.60
cty,01031,AL: Coffee County,2020,07,PRCP,     2.70,    11.82,     0.00,     5.96,     2.67,     8.04,     8.94,     9.33,     3.44,     0.00,     5.84,     0.00,    14.26,     0.00,     7.77,    12.73,     0.00,     0.00,     0.00,     0.00,     4.53,     0.00,     2.58,    12.61,     0.00,     5.51,     3.22,     0.14,    18.03,    11.44,     0.00
cty,01033,AL: Colbert County,2020,07,PRCP,    61.89,    16.84,     0.00,     0.00,     2.18,     8.10,     0.00,     4.58,     5.47,     0.00,     0.00,     1.66,    36.22,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     8.05,     6.69,     0.00,     0.00,     0.00,     0.00,     0.00,     5.49,     0.00,     0.00
cty,01035,AL: Conecuh County,2020,07,PRCP,     1.82,     7.18,     0.22,     4.27,     8.38,     7.21,     9.63,    12.84,     9.32,     0.00,     0.02,     0.00,    18.25,     0.00,     7.26,    11.86,     0.00,     0.00,     0.00,     0.00,     0.00,     0.06,     0.82,    16.00,     6.77,    11.07,     2.97,     0.09,    25.40,    26.87,     0.00
cty,01037,AL: Coosa County,2020,07,PRCP,     8.81,    14.75,     0.05,     1.03,     0.01,     0.00,     9.73,    10.83,     8.34,     0.00,     0.00,     0.00,    22.64,     0.00,     0.00,     0.46,     0.00,     0.00,     0.00,     0.00,     1.87,     8.31,     0.00,     4.92,     0.00,    12.85,     2.92,     0.00,     7.28,    12.45,     3.06
cty,01039,AL: Covington County,2020,07,PRCP,     3.05,    10.36,     0.00,     5.15,     5.83,     8.37,    10.18,    12.37,     5.39,     0.00,     3.71,     0.00,    19.41,     0.00,     9.33,    15.44,     0.00,     0.00,     0.00,     0.19,     4.11,     0.00,     3.62,    16.82,     3.25,     8.86,     3.62,     0.00,    26.70,    20.55,     0.00
cty,01041,AL: Crenshaw County,2020,07,PRCP,     4.15,     7.94,     0.00,     2.13,     0.64,     2.67,     7.13,     6.92,     4.06,     0.00,     1.75,     0.00,    11.58,     0.00,     2.11,     7.37,     0.00,     0.00,     0.28,     0.00,     3.67,     0.00,     0.05,     8.64,     0.00,     8.34,     2.12,     0.00,    13.73,    11.55,     0.00
cty,01043,AL: Cullman County,2020,07,PRCP,    22.26,    11.46,     0.00,     0.00,     0.18,     2.73,     0.00,     5.69,     5.62,     0.00,     0.00,     0.00,    27.39,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.19,     0.00,    11.59,     6.62,     0.00,     0.00,     1.03,     0.00,     0.11,     3.50,     2.87,     2.30
cty,01045,AL: Dale County,2020,07,PRCP,     2.63,    12.60,     0.00,     7.18,     1.82,    10.07,    10.12,     9.34,     2.73,     0.00,     5.24,     0.00,    11.15,     0.00,     6.51,    10.06,     0.00,     0.00,     0.00,     0.00,     4.56,     0.00,     3.18,    14.61,     0.00,     3.26,     3.14,     0.00,    16.38,     8.50,     0.00
cty,01047,AL: Dallas County,2020,07,PRCP,     3.39,     9.96,     0.00,     3.50,     0.00,     0.00,     7.29,     7.22,     6.30,     0.04,     0.00,     0.00,     9.85,     0.00,     0.00,     2.21,     0.00,     0.00,     0.00,     0.03,     0.00,     3.69,     0.00,     7.13,     2.54,    12.46,     0.36,     0.00,     8.68,    13.22,     0.00
cty,01049,AL: DeKalb County,2020,07,PRCP,    18.88,     3.58,     0.00,     0.31,     0.57,     0.00,     0.05,     3.30,     9.10,     1.85,     0.00,     0.23,    13.99,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.68,     0.00,     8.29,     5.40,     0.19,     0.00,     4.64,     0.11,     4.84,     3.36,     3.08,     3.12
cty,01051,AL: Elmore County,2020,07,PRCP,    11.57,    11.16,     0.29,     3.02,     0.00,     0.00,    15.50,    10.48,     7.12,     0.00,     0.00,     0.01,    19.53,     0.00,     0.73,     3.26,     0.00,     0.00,     0.00,     0.00,     5.80,     2.38,     0.01,     7.49,     0.02,    14.28,     3.86,     0.03,    11.88,    12.72,     1.83
cty,01053,AL: Escambia County,2020,07,PRCP,     0.44,     5.67,     1.50,     0.36,     9.67,     7.78,     8.87,    13.22,     9.50,     0.00,     0.32,     0.00,    17.73,     0.01,     8.24,    14.87,     0.00,     0.00,     0.00,     1.28,     0.00,     0.91,     2.35,    16.42,     9.13,     9.42,     2.95,     1.73,    27.46,    27.25,     0.00
cty,01055,AL: Etowah County,2020,07,PRCP,    14.00,     5.60,     0.00,     0.00,     0.00,     0.11,     0.00,     4.56,     8.19,     0.00,     0.00,     0.00,    17.49,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.10,     0.00,    10.75,     5.18,     0.00,     0.00,     4.79,     0.00,     0.46,     4.24,     3.38,     2.60
cty,01057,AL: Fayette County,2020,07,PRCP,    33.59,    24.70,     0.00,     1.68,     6.34,    10.68,     1.48,     6.72,     4.11,     0.00,     0.00,     0.02,    19.21,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.14,    19.17,     0.08,     0.00,     1.38,     7.86,     0.04,     0.12,     5.88,     7.03,     0.00
cty,01059,AL: Franklin County,2020,07,PRCP,    62.75,    19.62,     0.17,     0.00,     4.62,    11.31,     0.00,     5.96,     5.77,     0.00,     0.00,     0.27,    37.68,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    12.54,     7.62,     0.00,     0.00,     0.00,     0.00,     0.00,     6.64,     0.03,     0.00
cty,01061,AL: Geneva County,2020,07,PRCP,     2.75,    17.61,     0.00,     9.96,     5.44,    15.21,    13.19,    14.47,     3.93,     0.15,     7.12,     0.00,    19.23,     0.00,     9.83,    18.25,     0.00,     0.00,     0.00,     0.00,     8.10,     0.07,     6.39,    21.10,     0.31,     5.44,     4.98,     0.00,    27.51,    12.98,     0.00
cty,01063,AL: Greene County,2020,07,PRCP,     0.02,    23.56,     0.62,     7.85,     0.00,     5.92,     4.73,     9.75,    11.38,     3.55,     0.00,     0.00,     5.85,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     3.58,     0.00,     1.92,     3.77,    15.72,     0.00,     0.09,     7.02,    13.83,     0.01
cty,01065,AL: Hale County,2020,07,PRCP,     0.66,    14.75,     0.00,     5.84,     0.00,     0.24,     4.07,     7.19,     7.38,     1.11,     0.00,     0.00,     7.70,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.11,     5.11,     0.00,     2.95,     4.09,    14.00,     0.10,     0.00,     5.71,    12.12,     0.25
cty,01067,AL: Henry County,2020,07,PRCP,     2.93,    11.51,     0.00,     6.47,     0.87,    11.84,    11.51,     9.36,     2.39,     0.00,     1.90,     0.00,     7.35,     0.00,     3.87,     6.35,     0.00,     0.00,     0.00,     0.00,     3.33,     0.13,     3.26,    14.57,     0.06,     2.45,     1.91,     0.00,    14.30,     6.89,     0.36
cty,01069,AL: Houston County,2020,07,PRCP,     2.46,    15.23,     0.00,     9.58,     3.31,    16.91,    12.11,    11.64,     2.35,     0.26,     4.94,     0.00,     9.16,     0.00,     5.46,     8.08,     0.00,     0.00,     0.00,     0.00,     5.82,     3.27,     6.31,    18.32,     0.99,     1.53,     3.32,     0.00,    18.28,     6.02,     0.00
cty,01071,AL: Jackson County,2020,07,PRCP,    26.43,     4.08,     0.00,     0.00,     1.12,     0.91,     0.07,     2.63,     8.21,     1.39,     0.04,     1.72,    19.13,     0.02,     0.00,     0.00,     0.00,     0.00,     0.16,     0.35,     0.00,     3.94,     5.19,     0.80,     0.00,     2.58,     0.06,     5.99,     3.01,     1.65,     3.68
cty,01073,AL: Jefferson County,2020,07,PRCP,    13.00,    20.75,     0.00,     0.60,     0.00,     0.00,     0.21,    11.49,     5.32,     0.02,     0.00,     0.04,    22.71,     0.00,     0.00,     0.00,     0.00,     0.07,     0.08,     0.00,     0.09,    16.25,     1.23,     0.20,     0.15,     9.54,     0.00,     0.09,     4.45,     7.47,     3.37
cty,01075,AL: Lamar County,2020,07,PRCP,    38.28,    30.38,     2.42,     1.88,     5.82,    16.22,     1.09,     7.95,     5.25,     0.03,     0.00,     0.00,    17.09,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    19.26,     0.68,     0.00,     1.08,     7.42,     0.00,     0.00,     6.78,     7.01,     0.00
cty,01077,AL: Lauderdale County,2020,07,PRCP,    59.52,    14.60,     0.00,     0.00,     1.58,     6.18,     0.00,     3.82,     5.98,     0.00,     0.00,     7.06,    34.40,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     6.61,     6.31,     0.00,     0.00,     0.00,     0.00,     0.00,     4.42,     0.43,     0.95
cty,01079,AL: Lawrence County,2020,07,PRCP,    38.90,    15.18,     0.00,     0.00,     3.79,     6.21,     0.00,     4.66,     6.09,     0.00,     0.00,     0.00,    36.32,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     8.82,     5.73,     0.00,     0.00,     0.00,     0.00,     0.00,     4.61,     1.02,     1.32
cty,01081,AL: Lee County,2020,07,PRCP,     7.80,     7.58,     1.10,     1.69,     0.00,     1.12,    15.74,     7.72,     4.74,     0.00,     0.00,     0.00,    12.69,     0.00,     0.00,     4.77,     0.00,     0.00,     0.00,     0.00,     2.71,     3.86,     0.00,     4.21,     0.00,    12.88,     3.51,     0.04,     7.12,    12.40,     3.04
cty,01083,AL: Limestone County,2020,07,PRCP,    29.43,     9.53,     0.00,     0.00,     2.95,     3.53,     0.00,     2.81,     6.02,     0.00,     0.00,     1.16,    28.33,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     5.11,     4.65,     0.00,     0.00,     0.33,     0.00,     1.15,     3.21,     1.51,     2.04
cty,01085,AL: Lowndes County,2020,07,PRCP,     7.70,    13.45,     0.00,     1.41,     0.00,     0.00,    12.00,    10.98,     7.92,     0.00,     0.00,     0.00,    17.51,     0.00,     0.00,     6.19,     0.00,     0.00,     0.02,     0.00,     2.80,     0.58,     0.00,    12.30,     0.92,    17.51,     1.01,     0.00,    17.06,    18.59,     0.00
cty,01087,AL: Macon County,2020,07,PRCP,     7.66,     8.78,     0.74,     2.27,     0.00,     0.82,    14.41,     8.36,     4.55,     0.00,     0.00,     0.00,    14.07,     0.00,     0.00,     4.77,     0.00,     0.00,     0.00,     0.00,     4.40,     0.08,     0.00,     7.73,     0.00,    10.62,     4.23,     0.00,     9.76,    11.15,     2.16
cty,01089,AL: Madison County,2020,07,PRCP,    25.52,     6.67,     0.00,     0.00,     1.80,     2.67,     0.00,     2.55,     6.47,     0.00,     0.00,     1.14,    25.04,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     5.13,     5.35,     0.38,     0.00,     0.99,     0.00,     3.18,     2.98,     1.28,     2.52
cty,01091,AL: Marengo County,2020,07,PRCP,     0.00,    11.72,     0.37,     4.83,     2.64,     3.57,     5.71,     8.27,    11.65,     2.75,     0.00,     0.00,     6.43,     0.00,     0.00,     2.95,     0.00,     0.00,     0.00,     0.00,     0.00,     0.73,     0.00,     5.13,     4.53,     9.95,     0.85,     0.00,     8.24,    12.07,     0.00
cty,01093,AL: Marion County,2020,07,PRCP,    62.31,    20.39,     0.00,     0.00,     6.72,    14.91,     0.35,     6.60,     4.60,     0.00,     0.00,     0.00,    30.55,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.06,    18.56,     8.10,     0.00,     0.03,     2.28,     0.00,     0.05,     6.27,     2.43,     0.00
cty,01095,AL: Marshall County,2020,07,PRCP,    18.40,     6.99,     0.00,     0.00,     0.13,     0.92,     0.03,     3.63,     7.28,     0.00,     0.00,     0.00,    21.64,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     7.92,     6.61,     0.00,     0.00,     2.58,     0.02,     2.82,     3.47,     2.01,     2.43
cty,01097,AL: Mobile County,2020,07,PRCP,     0.00,    11.02,     5.05,     0.00,    11.78,     9.70,     7.43,    20.77,    20.52,     0.00,     0.00,     0.00,    16.17,     1.26,     0.00,    26.10,     0.78,     0.00,     0.00,     1.40,     0.00,     2.87,     4.70,    19.68,    13.45,    22.35,     5.31,    13.42,    28.94,    13.46,     0.00
cty,01099,AL: Monroe County,2020,07,PRCP,     0.26,     7.63,     0.19,     5.07,     7.45,     5.70,     8.11,    11.61,    12.10,     0.00,     0.00,     0.00,    13.06,     0.00,     0.44,     9.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.12,     0.00,    12.42,     6.56,     9.89,     2.58,     0.68,    18.54,    21.66,     0.00
cty,01101,AL: Montgomery County,2020,07,PRCP,     8.94,    10.95,     0.06,     1.49,     0.00,     0.05,    12.55,     9.31,     5.72,     0.00,     0.00,     0.03,    15.97,     0.00,     0.43,     5.85,     0.00,     0.00,     0.02,     0.00,     5.61,     0.00,     0.04,    10.06,     0.07,    13.58,     1.12,     0.05,    14.68,    12.68,     0.00
cty,01103,AL: Morgan County,2020,07,PRCP,    22.58,    10.37,     0.00,     0.00,     2.12,     3.37,     0.00,     3.65,     5.80,     0.00,     0.00,     0.00,    28.27,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.03,     0.05,     7.35,     5.70,     0.03,     0.00,     0.71,     0.00,     1.16,     3.16,     1.74,     2.08
cty,01105,AL: Perry County,2020,07,PRCP,     2.15,    11.69,     0.00,     4.23,     0.00,     0.00,     5.00,     7.00,     5.90,     0.35,     0.00,     0.00,     8.89,     0.00,     0.00,     0.10,     0.00,     0.00,     0.00,     0.02,     0.00,     5.20,     0.00,     4.37,     3.06,    13.05,     0.04,     0.00,     5.98,    11.82,     0.04
cty,01107,AL: Pickens County,2020,07,PRCP,     7.60,    35.55,     3.54,     6.16,     1.58,    10.94,     4.35,    10.37,     9.52,     2.83,     0.03,     0.00,     7.94,     0.00,     0.00,     0.04,     0.00,     0.00,     0.00,     0.00,     0.00,    13.14,     0.00,     0.00,     3.38,    15.18,     0.08,     0.00,     7.23,    12.30,     0.06
cty,01109,AL: Pike County,2020,07,PRCP,     3.02,     6.71,     0.00,     2.56,     0.00,     3.23,     6.29,     5.23,     2.43,     0.00,     2.25,     0.00,     8.20,     0.00,     2.67,     5.60,     0.00,     0.00,     0.00,     0.00,     2.76,     0.00,     0.00,     7.60,     0.00,     4.91,     1.96,     0.00,     9.60,     7.10,     0.00
cty,01111,AL: Randolph County,2020,07,PRCP,     9.20,     8.36,     0.23,     0.00,     0.00,     0.00,    11.84,     7.23,     8.89,     0.00,     0.00,     0.00,    17.93,     0.00,     0.00,     1.44,     0.00,     0.00,     0.00,     0.00,     0.57,     9.44,     0.98,     0.99,     0.00,    13.90,     0.07,     0.00,     5.63,    13.19,     5.10
cty,01113,AL: Russell County,2020,07,PRCP,     6.31,     6.72,     0.08,     2.14,     0.00,     4.25,    15.73,     7.40,     3.43,     0.00,     0.00,     0.00,     8.81,     0.00,     0.00,     5.81,     0.00,     0.00,     0.00,     0.00,     1.02,     0.89,     0.00,     6.06,     0.00,     9.05,     0.22,     0.00,     9.80,    10.85,     2.64
cty,01115,AL: St. Clair County,2020,07,PRCP,    12.25,    11.81,     0.00,     0.00,     0.00,     0.00,     1.78,     8.35,     7.18,     0.00,     0.00,     0.00,    24.15,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.04,     0.00,    11.68,     2.67,     0.00,     0.00,     7.06,     0.00,     0.00,     4.72,     5.40,     3.38
cty,01117,AL: Shelby County,2020,07,PRCP,     9.53,    22.75,     0.00,     0.87,     0.00,     0.00,     4.40,    14.03,     6.73,     0.01,     0.00,     0.00,    26.27,     0.00,     0.00,     0.01,     0.00,     0.00,     0.02,     0.24,     0.03,    15.67,     0.00,     2.72,     0.14,    15.08,     0.02,     0.00,     6.10,    11.62,     3.67
cty,01119,AL: Sumter County,2020,07,PRCP,     0.00,    22.19,     3.76,     5.86,     2.52,     5.93,     5.71,     9.67,    14.25,     5.55,     0.00,     0.00,     4.17,     0.00,     0.00,     3.41,     0.00,     0.00,     0.00,     0.00,     0.07,     0.11,     0.00,     3.02,     3.42,    10.33,     0.00,     0.15,     7.47,    10.30,     0.00
cty,01121,AL: Talladega County,2020,07,PRCP,     7.26,    14.08,     0.00,     0.00,     0.00,     0.00,     4.97,     9.55,     8.63,     0.00,     0.00,     0.00,    22.71,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    10.13,     1.56,     2.20,     0.06,     8.33,     0.70,     0.00,     4.64,     8.70,     4.53
cty,01123,AL: Tallapoosa County,2020,07,PRCP,     8.36,     9.63,     1.05,     1.12,     0.03,     0.00,    12.20,     8.12,     7.07,     0.00,     0.00,     0.00,    18.35,     0.00,     0.00,     2.25,     0.00,     0.00,     0.00,     0.00,     3.59,     4.44,     0.00,     4.45,     0.00,    11.74,     3.77,     0.00,     5.85,    11.51,     2.94
cty,01125,AL: Tuscaloosa County,2020,07,PRCP,     9.71,    23.97,     0.00,     6.10,     0.79,     3.40,     3.36,     8.92,     5.35,     0.05,     0.00,     0.00,    12.33,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    13.65,     0.03,     0.97,     3.51,    14.29,     0.04,     0.00,     5.40,    11.70,     0.17
cty,01127,AL: Walker County,2020,07,PRCP,    25.65,    18.49,     0.00,     0.03,     1.79,     5.08,     0.00,     7.24,     3.67,     0.00,     0.00,     0.20,    21.64,     0.00,     0.00,     0.00,     0.00,     0.50,     0.54,     0.05,     0.15,    15.65,     1.76,     0.00,     0.01,     5.40,     0.00,     0.88,     4.22,     5.01,     1.05
cty,01129,AL: Washington County,2020,07,PRCP,     0.00,    10.35,     5.24,     2.62,    10.90,     7.00,     7.91,    17.07,    21.67,     2.13,     0.05,     0.00,     9.69,     0.00,     0.31,    14.66,     0.00,     0.00,     0.00,     0.00,     0.00,     1.65,     1.76,    12.01,     9.47,    11.17,     2.95,     4.15,    18.39,    12.90,     0.00
cty,01131,AL: Wilcox County,2020,07,PRCP,     0.88,     8.80,     0.00,     4.20,     2.29,     2.31,     7.15,     8.51,     9.14,     0.30,     0.00,     0.00,     9.88,     0.00,     0.00,     4.56,     0.00,     0.00,     0.00,     0.00,     0.00,     0.79,     0.00,     8.54,     4.04,    10.56,     1.74,     0.00,    11.76,    15.59,     0.00
cty,01133,AL: Winston County,2020,07,PRCP,    36.22,    16.22,     0.00,     0.00,     3.58,     6.71,     0.00,     5.51,     4.74,     0.00,     0.00,     0.00,    30.53,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    13.27,     5.83,     0.00,     0.00,     1.25,     0.00,     0.00,     4.30,     3.25,     0.77
cty,02001,AZ: Apache County,2020,07,PRCP,     0.00,     0.00,     0.02,     0.04,     0.03,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.98,     0.00,     0.35,     0.87,     0.14,     0.05,     0.00,     0.00,     1.61,     1.79,     4.08,     7.52,     2.37,     2.52,     3.86,     0.30,     0.00,     0.00
cty,02003,AZ: Cochise County,2020,07,PRCP,     0.00,     0.99,     0.93,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.71,     0.02,     0.00,     0.00,     0.91,     3.97,     3.40,     0.00,     0.00,     0.01,     0.00,     4.69,    10.59,    12.74,    10.01,     2.00,     2.04,     0.05,     0.03,     0.02,     0.00
cty,02005,AZ: Coconino County,2020,07,PRCP,     0.00,     0.00,     0.01,     2.31,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.09,     0.00,     0.01,     0.00,     0.00,     0.23,     0.44,     0.29,     0.01,     0.01,     0.00,     0.21,     1.45,     6.52,     4.41,     1.45,     0.02,     1.68,     0.00,     0.00,     0.00
cty,02007,AZ: Gila County,2020,07,PRCP,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.01,     0.00,     0.00,     0.00,     0.92,     0.34,     0.00,     0.00,     0.00,     3.12,     2.43,     1.68,    12.03,     3.09,     0.14,     5.51,     0.04,     0.02,     0.00
cty,02009,AZ: Graham County,2020,07,PRCP,     0.00,     0.16,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.17,     1.32,     2.79,     0.00,     0.00,     0.00,     0.00,     3.65,     5.18,     5.54,    10.50,     2.04,     0.78,     3.69,     0.22,     0.00,     0.00
cty,02011,AZ: Greenlee County,2020,07,PRCP,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.41,     2.68,     0.51,     0.06,     0.03,     0.00,     4.68,     3.52,     2.52,    15.91,     6.47,     2.13,     4.60,     1.13,     0.00,     0.00
cty,02012,AZ: La Paz County,2020,07,PRCP,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00
cty,02013,AZ: Maricopa County,2020,07,PRCP,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.01,     0.00,     0.00,     0.00,     0.00,     0.01,     0.05,     0.03,     0.20,     0.04,     0.02,     0.03,     0.00,     0.00,     0.00
cty,02015,AZ: Mohave County,2020,07,PRCP,     0.00,     0.00,     0.00,     0.25,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.81,     0.88,     0.00,     0.00,     0.09,     0.00,     0.00,     0.00
cty,02017,AZ: Navajo County,2020,07,PRCP,     0.00,     0.00,     0.01,     0.06,     0.15,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.02,     0.09,     0.56,     0.00,     0.22,     0.44,     0.33,     0.02,     0.00,     0.00,     1.29,     2.36,     4.13,     5.36,     2.81,     0.61,     4.35,     0.07,     0.00,     0.00
