cty,01033,AL: Colbert County,2023,03,PRCP,     0.00,    69.95,    10.49,     5.57,     0.00,     0.00,     0.00,     0.00,     4.81,     8.74,     0.00,    16.88,     0.00,     0.00,     0.00,     0.00,    12.17,     1.39,     0.00,     0.00,     0.00,     8.97,     2.47,     0.00,    35.69,     0.00,     0.00,     0.00,     0.00,     0.00,  -999.99
cty,01035,AL: Conecuh County,2023,03,PRCP,     0.00,     0.00,     0.79,     0.06,     0.00,     0.02,     0.18,     0.00,     0.00,     1.39,     0.00,     0.00,    23.84,     0.00,     0.00,     0.00,     0.00,    10.93,     0.00,     1.70,     0.00,     0.00,     0.00,     0.00,     0.72,     6.89,    11.33,    18.83,    10.59,     0.00,  -999.99
cty,01037,AL: Coosa County,2023,03,PRCP,     0.00,     1.86,    12.05,     2.69,     0.00,     0.00,     0.00,     0.00,     0.00,    25.81,     3.76,     7.89,     5.95,     0.00,     0.00,     0.00,     0.80,    11.61,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    11.76,    11.71,    37.52,     1.85,     0.01,     0.00,  -999.99
cty,01039,AL: Covington County,2023,03,PRCP,     0.00,     0.00,     0.54,     0.00,     0.00,     0.00,     0.02,     0.00,     0.00,     0.76,     0.04,     0.00,    26.16,     0.00,     0.00,     0.00,     0.00,    14.49,     0.09,     0.00,     0.00,     0.00,     0.00,     0.00,     0.01,     8.26,     9.17,    26.65,    11.02,     0.00,  -999.99
cty,01041,AL: Crenshaw County,2023,03,PRCP,     0.00,     0.00,     1.79,     0.46,     0.00,     0.00,     0.00,     0.00,     0.00,     4.98,     2.21,     0.00,    17.21,     0.00,     0.00,     0.00,     0.00,    13.63,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.35,     9.99,    17.88,    17.79,     6.28,     0.00,  -999.99
cty,01043,AL: Cullman County,2023,03,PRCP,     0.00,    22.04,    22.51,     5.22,     0.00,     0.00,     0.00,     0.00,     2.09,    16.71,     0.00,    20.17,     2.58,     0.00,     0.00,     0.00,     6.33,     5.41,     0.00,     0.00,     0.00,     2.25,     1.21,     0.00,    30.43,     0.16,     8.72,     0.00,     0.00,     0.00,  -999.99
cty,01045,AL: Dale County,2023,03,PRCP,     0.00,     0.76,     1.29,     0.09,     0.00,     0.00,     0.00,     0.00,     0.00,     0.21,     1.10,     0.00,    23.05,     0.02,     0.00,     0.00,     0.00,    17.50,     1.49,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     8.84,     9.18,    25.79,    13.67,     0.00,  -999.99
cty,01047,AL: Dallas County,2023,03,PRCP,     0.00,     0.05,     3.66,     1.00,     0.00,     0.00,     0.00,     0.00,     0.00,     6.40,     0.04,     1.62,    11.01,     0.00,     0.00,     0.00,     0.15,    11.01,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     3.54,     9.50,    42.27,     4.32,     0.05,     0.00,  -999.99
cty,01049,AL: DeKalb County,2023,03,PRCP,     0.00,    14.55,    19.28,    12.36,     0.00,     0.00,     0.00,     0.00,     0.13,    12.12,     0.48,    25.55,     2.56,     0.00,     0.00,     0.00,     4.69,     6.32,     0.00,     0.00,     0.00,     3.44,     5.16,     0.00,    30.10,     0.00,     8.41,     0.00,     0.00,     0.00,  -999.99
cty,01051,AL: Elmore County,2023,03,PRCP,     0.00,     1.20,     7.08,     1.87,     0.00,     0.00,     0.00,     0.00,     0.00,    24.36,     4.68,     2.81,     6.57,     0.00,     0.00,     0.00,     0.00,    13.35,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     8.15,    11.34,    36.68,     5.33,     0.69,     0.06,  -999.99
cty,01053,AL: Escambia County,2023,03,PRCP,     0.00,     0.01,     0.35,     0.54,     0.00,     0.31,     0.13,     0.00,     0.00,     0.19,     0.00,     0.10,    26.18,     0.00,     0.00,     0.00,     0.00,    10.34,     0.00,     2.83,     0.00,     0.00,     0.00,     0.00,     0.24,     5.05,     5.19,    21.75,    12.96,     0.00,  -999.99
cty,01055,AL: Etowah County,2023,03,PRCP,     0.00,     8.93,    22.05,     8.44,     0.00,     0.00,     0.00,     0.00,     0.59,    18.29,     0.77,    21.98,     2.97,     0.00,     0.00,     0.00,     3.19,     6.46,     0.00,     0.00,     0.00,     1.28,     1.19,     0.00,    25.52,     0.15,    16.70,     0.00,     0.00,     0.00,  -999.99
cty,01057,AL: Fayette County,2023,03,PRCP,     0.00,    16.31,    19.66,     5.23,     0.00,     0.00,     0.00,     0.00,     3.52,    15.05,     0.07,    15.16,     4.83,     0.00,     0.00,     0.00,    10.29,     4.69,     0.00,     0.00,     0.00,     0.79,     0.00,     0.00,    22.42,     0.34,    13.38,     0.00,     0.00,     0.00,  -999.99
cty,01059,AL: Franklin County,2023,03,PRCP,     0.00,    59.09,    12.28,     5.88,     0.00,     0.00,     0.00,     0.00,     5.58,    11.21,     0.00,    18.13,     0.88,     0.00,     0.00,     0.00,    11.95,     1.82,     0.00,     0.00,     0.00,     6.28,     1.58,     0.00,    33.85,     0.00,     0.39,     0.00,     0.00,     0.00,  -999.99
cty,01061,AL: Geneva County,2023,03,PRCP,     0.00,     0.00,     0.65,     0.17,     0.00,     0.00,     0.01,     0.00,     0.00,     0.00,     0.30,     0.00,    30.42,     0.00,     0.00,     0.00,     0.00,    19.39,     2.48,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     8.96,     7.57,    32.47,    14.56,     0.00,  -999.99
cty,01063,AL: Greene County,2023,03,PRCP,     0.00,     0.63,     8.05,     3.66,     0.00,     0.00,     0.00,     0.00,     0.57,     7.11,     0.03,     5.40,    11.70,     0.00,     0.00,     0.00,     4.71,     8.21,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     6.37,     3.71,    36.41,     0.11,     0.00,     0.00,  -999.99
cty,01065,AL: Hale County,2023,03,PRCP,     0.00,     0.54,     7.39,     2.95,     0.00,     0.00,     0.00,     0.00,     0.03,     6.63,     0.00,     3.42,    11.44,     0.00,     0.00,     0.00,     2.72,     9.85,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     5.04,     6.10,    42.45,     0.18,     0.00,     0.00,  -999.99
cty,01067,AL: Henry County,2023,03,PRCP,     0.00,     1.03,     1.53,     0.57,     0.00,     0.00,     0.00,     0.00,     0.00,     0.67,     1.30,     0.00,    22.52,     0.00,     0.00,     0.00,     0.00,    18.23,     0.31,     0.18,     0.00,     0.00,     0.00,     0.00,     0.00,     7.11,     6.87,    21.98,    13.87,     0.00,  -999.99
cty,01069,AL: Houston County,2023,03,PRCP,     0.00,     0.13,     1.06,     0.46,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.58,     0.00,    32.10,     0.01,     0.00,     0.00,     0.00,    21.92,     2.39,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     6.77,     4.73,    26.65,    17.98,     0.00,  -999.99
cty,01071,AL: Jackson County,2023,03,PRCP,     0.00,    24.86,    15.95,    12.14,     0.00,     0.00,     0.00,     0.00,     0.00,     8.83,     0.02,    26.10,     1.62,     0.00,     0.00,     0.00,     6.58,     5.11,     0.00,     0.00,     0.00,     7.03,     8.93,     0.00,    34.39,     0.00,     2.36,     0.00,     0.00,     0.00,  -999.99
cty,01073,AL: Jefferson County,2023,03,PRCP,     0.00,     4.93,    22.62,     3.80,     0.00,     0.00,     0.00,     0.00,     2.10,    20.31,     0.65,    15.73,     5.69,     0.00,     0.00,     0.00,     3.24,     8.43,     0.00,     0.00,     0.00,     0.12,     0.00,     0.00,    17.01,     5.14,    24.31,     0.00,     0.00,     0.00,  -999.99
cty,01075,AL: Lamar County,2023,03,PRCP,     0.00,    23.32,    15.91,     6.95,     0.00,     0.00,     0.00,     0.00,     3.96,    16.04,     0.00,    15.50,     3.94,     0.12,     0.00,     0.00,    12.47,     3.23,     0.00,     0.00,     0.00,     1.40,     0.20,     0.00,    23.21,     0.00,     8.42,     0.01,     0.00,     0.00,  -999.99
cty,01077,AL: Lauderdale County,2023,03,PRCP,     0.00,    66.48,    10.33,     5.99,     0.00,     0.00,     0.00,     0.00,     2.96,     7.41,     0.00,    16.48,     0.00,     0.00,     0.00,     0.00,    12.49,     1.51,     0.00,     0.00,     0.00,    11.67,     3.30,     0.00,    37.50,     0.00,     0.00,     0.00,     0.00,     0.00,  -999.99
cty,01079,AL: Lawrence County,2023,03,PRCP,     0.00,    50.58,    16.54,     4.53,     0.00,     0.00,     0.00,     0.00,     2.89,     9.76,     0.00,    17.63,     1.53,     0.00,     0.00,     0.00,     8.87,     2.44,     0.00,     0.00,     0.00,     5.50,     2.37,     0.00,    34.85,     0.04,     0.70,     0.00,     0.00,     0.00,  -999.99
cty,01081,AL: Lee County,2023,03,PRCP,     0.00,     1.79,     7.02,     1.80,     0.00,     0.00,     0.00,     0.00,     0.00,    16.60,     4.97,     2.46,     7.35,     0.00,     0.00,     0.00,     0.00,    15.63,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     4.04,     9.03,    35.58,    12.36,     1.50,     0.00,  -999.99
cty,01083,AL: Limestone County,2023,03,PRCP,     0.00,    52.04,    14.76,     5.69,     0.00,     0.00,     0.00,     0.00,     0.57,     7.53,     0.00,    18.28,     0.33,     0.00,     0.00,     0.00,     8.79,     2.62,     0.00,     0.00,     0.00,     7.97,     4.24,     0.00,    38.29,     0.19,     0.20,     0.00,     0.00,     0.00,  -999.99
cty,01085,AL: Lowndes County,2023,03,PRCP,     0.00,     0.00,     3.29,     0.87,     0.00,     0.00,     0.00,     0.00,     0.00,     8.44,     2.97,     0.20,    11.78,     0.00,     0.00,     0.00,     0.00,    11.70,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     3.31,    10.51,    30.62,     8.28,     1.62,     0.00,  -999.99
cty,01087,AL: Macon County,2023,03,PRCP,     0.00,     1.38,     5.47,     1.21,     0.00,     0.00,     0.00,     0.00,     0.00,    15.78,     4.54,     0.13,     8.14,     0.00,     0.00,     0.00,     0.00,    13.83,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     3.89,    10.50,    27.99,    11.49,     2.07,     0.00,  -999.99
cty,01089,AL: Madison County,2023,03,PRCP,     0.00,    36.43,    15.67,     7.95,     0.00,     0.00,     0.00,     0.00,     0.07,     8.67,     0.00,    22.03,     0.69,     0.00,     0.00,     0.00,     7.77,     3.87,     0.00,     0.00,     0.00,     7.01,     5.90,     0.00,    37.63,     0.00,     1.33,     0.00,     0.00,     0.00,  -999.99
cty,01091,AL: Marengo County,2023,03,PRCP,     0.00,     0.00,     2.94,     1.74,     0.00,     0.00,     0.00,     0.00,     0.00,     2.41,     0.00,     2.03,    16.67,     0.00,     0.00,     0.00,     1.64,    10.43,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     2.15,     6.20,    35.01,     4.21,     0.00,     0.00,  -999.99
cty,01093,AL: Marion County,2023,03,PRCP,     0.00,    40.65,    15.02,     6.39,     0.00,     0.00,     0.00,     0.00,     4.91,    15.06,     0.00,    17.97,     1.84,     0.00,     0.00,     0.00,    12.87,     2.58,     0.00,     0.00,     0.00,     3.77,     0.91,     0.00,    30.49,     0.00,     3.79,     0.00,     0.00,     0.00,  -999.99
cty,01095,AL: Marshall County,2023,03,PRCP,     0.00,    20.25,    20.44,     8.27,     0.00,     0.00,     0.00,     0.00,     0.62,    14.52,     0.07,    23.95,     1.56,     0.00,     0.00,     0.00,     5.25,     5.13,     0.00,     0.00,     0.00,     3.17,     2.81,     0.00,    33.06,     0.00,     5.25,     0.00,     0.00,     0.00,  -999.99
cty,01097,AL: Mobile County,2023,03,PRCP,     0.00,     0.15,     1.14,     1.00,     0.00,     0.14,     0.00,     0.00,     2.25,     0.00,     0.00,     1.87,    18.49,     0.00,     0.00,     0.00,     0.00,    13.25,     0.00,     0.00,     0.00,     0.00,     0.00,     0.60,     1.00,     1.59,     3.62,    13.21,    13.65,     0.29,  -999.99
cty,01099,AL: Monroe County,2023,03,PRCP,     0.00,     0.00,     0.95,     0.86,     0.00,     0.00,     0.01,     0.00,     0.00,     1.01,     0.00,     0.00,    21.63,     0.00,     0.00,     0.00,     0.00,    11.07,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.11,     5.94,    13.63,    15.86,     5.29,     0.00,  -999.99
cty,01101,AL: Montgomery County,2023,03,PRCP,     0.00,     0.52,     4.15,     0.96,     0.00,     0.00,     0.00,     0.00,     0.00,    13.18,     5.01,     0.00,    10.27,     0.00,     0.00,     0.00,     0.00,    12.43,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     3.96,    11.10,    26.34,     9.91,     1.99,     0.01,  -999.99
cty,01103,AL: Morgan County,2023,03,PRCP,     0.00,    36.10,    18.98,     5.33,     0.00,     0.00,     0.00,     0.00,     1.28,    11.70,     0.00,    19.93,     1.60,     0.00,     0.00,     0.00,     6.91,     3.59,     0.00,     0.00,     0.00,     3.97,     2.46,     0.00,    34.18,     0.14,     2.52,     0.00,     0.00,     0.00,  -999.99
cty,01105,AL: Perry County,2023,03,PRCP,     0.00,     0.41,     6.16,     1.99,     0.00,     0.00,     0.00,     0.00,     0.00,     7.85,     0.04,     2.90,    10.35,     0.00,     0.00,     0.00,     1.42,    10.65,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     4.84,     8.34,    46.44,     0.90,     0.00,     0.00,  -999.99
cty,01107,AL: Pickens County,2023,03,PRCP,     0.00,     5.67,    13.31,     5.58,     0.00,     0.00,     0.00,     0.00,     1.87,    12.98,     0.00,    10.52,     7.99,     0.00,     0.00,     0.00,     8.82,     5.60,     0.00,     0.00,     0.00,     0.01,     0.00,     0.00,    13.65,     1.54,    22.04,     0.00,     0.00,     0.00,  -999.99
cty,01109,AL: Pike County,2023,03,PRCP,     0.00,     1.01,     2.10,     0.66,     0.00,     0.00,     0.00,     0.00,     0.00,     5.68,     2.53,     0.00,    15.55,     0.00,     0.00,     0.00,     0.00,    13.92,     0.00,     0.19,     0.00,     0.00,     0.00,     0.00,     0.64,    10.07,    16.42,    18.70,     6.84,     0.00,  -999.99
cty,01111,AL: Randolph County,2023,03,PRCP,     0.00,     2.58,    14.63,     5.88,     0.00,     0.00,     0.00,     0.00,     0.00,    23.23,     1.86,    11.99,     7.74,     0.00,     0.00,     0.00,     0.84,    12.11,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    10.35,     8.23,    48.58,     2.90,     0.00,     0.00,  -999.99
cty,01113,AL: Russell County,2023,03,PRCP,     0.00,     1.56,     4.46,     0.86,     0.00,     0.00,     0.00,     0.00,     0.00,    11.30,     4.88,     0.00,     9.09,     0.00,     0.00,     0.00,     0.00,    15.38,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.02,     7.54,    21.92,    17.39,     3.78,     0.00,  -999.99
cty,01115,AL: St. Clair County,2023,03,PRCP,     0.00,     6.23,    22.30,     5.56,     0.00,     0.00,     0.00,     0.00,     0.82,    22.12,     1.36,    18.56,     4.09,     0.00,     0.00,     0.00,     2.46,     7.46,     0.00,     0.00,     0.00,     0.44,     0.20,     0.00,    20.85,     4.49,    24.19,     0.00,     0.00,     0.00,  -999.99
cty,01117,AL: Shelby County,2023,03,PRCP,     0.00,     2.59,    18.14,     3.23,     0.00,     0.00,     0.00,     0.00,     0.34,    22.90,     2.97,    12.59,     6.26,     0.00,     0.00,     0.00,     1.74,     9.56,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    13.88,     8.45,    35.90,     0.00,     0.00,     0.00,  -999.99
cty,01119,AL: Sumter County,2023,03,PRCP,     0.00,     0.13,     5.34,     2.82,     0.00,     0.00,     0.00,     0.00,     0.56,     4.60,     0.02,     5.15,    14.78,     0.00,     0.00,     0.00,     4.42,     7.98,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     4.12,     4.16,    37.74,     0.84,     0.00,     0.00,  -999.99
cty,01121,AL: Talladega County,2023,03,PRCP,     0.00,     3.14,    18.44,     3.96,     0.00,     0.00,     0.00,     0.00,     0.11,    24.96,     2.21,    15.03,     4.90,     0.00,     0.00,     0.00,     1.38,     8.17,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    16.00,     9.13,    22.99,     0.00,     0.00,     0.00,  -999.99
cty,01123,AL: Tallapoosa County,2023,03,PRCP,     0.00,     1.83,    10.96,     2.94,     0.00,     0.00,     0.00,     0.00,     0.00,    22.93,     3.23,     6.65,     6.23,     0.00,     0.00,     0.00,     0.41,    13.19,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     8.81,    11.68,    42.80,     4.62,     0.34,     0.00,  -999.99
cty,01125,AL: Tuscaloosa County,2023,03,PRCP,     0.00,     4.01,    15.66,     3.90,     0.00,     0.00,     0.00,     0.00,     1.57,    12.25,     0.03,     9.72,     8.39,     0.00,     0.00,     0.00,     5.43,     8.23,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    12.97,     3.68,    29.26,     0.00,     0.00,     0.00,  -999.99
cty,01127,AL: Walker County,2023,03,PRCP,     0.00,    13.97,    22.44,     3.92,     0.00,     0.00,     0.00,     0.00,     3.77,    17.03,     0.00,    16.68,     5.12,     0.00,     0.00,     0.00,     7.06,     5.71,     0.00,     0.00,     0.00,     0.83,     0.17,     0.00,    24.11,     1.04,    14.99,     0.00,     0.00,     0.00,  -999.99
cty,01129,AL: Washington County,2023,03,PRCP,     0.00,     0.00,     0.72,     0.43,     0.00,     0.00,     0.05,     0.00,     1.09,     0.00,     0.00,     1.72,    24.14,     0.00,     0.00,     0.00,     0.30,    10.82,     0.00,     0.00,     0.00,     0.01,     0.00,     0.49,     1.03,     3.07,    10.91,    13.94,     2.54,     0.01,  -999.99
cty,01131,AL: Wilcox County,2023,03,PRCP,     0.00,     0.00,     1.90,     0.94,     0.00,     0.00,     0.00,     0.00,     0.00,     2.65,     0.00,     0.45,    16.89,     0.00,     0.00,     0.00,     0.00,    10.86,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.80,     7.79,    28.25,     8.75,     0.76,     0.00,  -999.99
cty,01133,AL: Winston County,2023,03,PRCP,     0.00,    31.96,    20.27,     4.67,     0.00,     0.00,     0.00,     0.00,     3.66,    14.48,     0.00,    18.31,     2.93,     0.00,     0.00,     0.00,     9.31,     3.86,     0.00,     0.00,     0.00,     2.93,     1.13,     0.03,    31.86,     0.00,     6.05,     0.00,     0.00,     0.00,  -999.99
cty,02001,AZ: Apache County,2023,03,PRCP,     0.20,     4.85,     1.02,     0.00,     0.01,     0.00,     0.00,     0.00,     0.00,     0.00,     0.53,     2.13,     1.43,     0.29,     0.15,     6.92,     3.48,     0.48,     0.12,     1.46,     3.17,    12.79,     3.25,     1.30,     2.28,     0.14,     1.08,     0.18,     0.05,     0.00,  -999.99
cty,02003,AZ: Cochise County,2023,03,PRCP,     0.00,     6.69,     0.06,     0.00,     0.00,     0.00,     0.05,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     6.90,     1.28,     0.06,     0.00,     0.02,     0.00,     0.00,     0.02,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,  -999.99
cty,02005,AZ: Coconino County,2023,03,PRCP,     2.56,    15.13,     2.39,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     3.25,     1.81,     0.21,     0.03,     1.29,    12.28,     1.05,     0.03,     0.00,     2.19,     4.35,    23.60,     4.66,     3.53,     0.63,     0.03,     0.23,     0.02,     0.02,     1.85,  -999.99
cty,02007,AZ: Gila County,2023,03,PRCP,     0.00,    20.08,     1.33,     0.04,     0.01,     0.00,     0.01,     0.00,     0.01,     0.00,     0.02,     0.01,     0.01,     0.01,     0.00,    21.72,     2.25,     0.18,     0.07,     0.03,     0.29,    17.78,     8.84,     2.22,     1.33,     0.01,     0.16,     0.03,     0.06,     0.01,  -999.99
cty,02009,AZ: Graham County,2023,03,PRCP,     0.00,     8.16,     0.56,     0.00,     0.00,     0.00,     0.03,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    10.19,     1.87,     0.17,     0.13,     0.00,     0.24,     1.83,     2.36,     0.27,     0.55,     0.00,     0.00,     0.00,     0.00,     0.00,  -999.99
cty,02011,AZ: Greenlee County,2023,03,PRCP,     0.00,     6.49,     1.48,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.02,     0.00,     0.04,     0.00,     8.48,     3.20,     0.87,     0.46,     0.04,     1.05,     2.23,     2.88,     0.00,     1.27,     0.00,     0.00,     0.00,     0.16,     0.00,  -999.99
cty,02012,AZ: La Paz County,2023,03,PRCP,     0.01,     3.79,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.95,     4.56,     0.00,     0.00,     0.00,     0.00,     0.00,     3.67,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.02,  -999.99
cty,02013,AZ: Maricopa County,2023,03,PRCP,     0.40,    10.50,     0.01,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.65,     8.83,     0.05,     0.00,     0.00,     0.00,     0.22,     4.50,     1.10,     0.31,     0.02,     0.00,     0.00,     0.00,     0.00,     0.00,  -999.99
cty,02015,AZ: Mohave County,2023,03,PRCP,     2.18,     9.37,     0.48,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     3.45,     1.82,     0.06,     0.01,     5.07,    15.94,     0.00,     0.00,     0.00,     0.95,     3.27,    13.48,     0.83,     1.08,     0.06,     0.00,     0.02,     0.00,     0.00,     4.14,  -999.99
cty,02017,AZ: Navajo County,2023,03,PRCP,     0.68,     8.75,     0.99,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.70,     1.16,     0.56,     0.07,     0.06,     6.85,     2.41,     0.07,     0.03,     1.60,     2.14,    17.74,     4.88,     2.24,     1.59,     0.19,     0.44,     0.02,     0.01,     0.00,  -999.99
